corpus	text	refind	label	description	class	relations	notes
veraa	isam	0035	mē'ērsa	harbour of Lemerig	loc		
veraa	isam	0036	masō-gi	time when they get into the harbour	tme		
veraa	isam	0037	vō-ruō	two pieces of the reef	anm	> 0038, 0039; M 0003	
veraa	isam	0038	kum̄	the bigger part of the reef	anm	M 0037, 0003	
veraa	isam	0039	menre	other piece of the reef	anm	M 0037, 0003	
veraa	isam	0040	qōn̄	fifth night 0010 has been missing	tme		
veraa	isam	0041	ma'ava	the morning of the fifth night	tme		
veraa	isam	0042	qiri	the day of the fifth night	tme		
veraa	isam	0043	masō-gi	time for the dances on the fifth night	tme		
veraa	isam	0044	lak-laka	the dances on the fifth night	abs		
veraa	isam	0045	Vunu Lava	Vanua Lava	loc		
veraa	isam	0046	tō	fowl	anm		
veraa	isam	0047	ekēnē	the place where the reef gets stuck permanently	loc		
veraa	isam	0048	dudu	leaf tree	inm		
veraa	isam	0049	nō	clothes made out of leaf tree	inm		
veraa	isam	0050	revrev	afternoon	tme		
veraa	isam	0051	resdōn̄ar	special kind of dance, the devil dance	abs		
veraa	isam	0052	lak-laka	first dance	abs		
veraa	isam	0053	vag-ruō	second dance	abs		
veraa	isam	0054	vag-'ōl	third dance	abs		
veraa	isam	0055	gengen sir	food for 0010	inm		
veraa	isam	0056	kaka	story of how 0010 went to Hiw island with the reef	abs		
veraa	isam	0057	kele	another fifth night	tme		
veraa	isam	0058	sō-sōgō	the line of 0010	abs		
veraa	iswm	0001	Wowōt	Wowōt	hum	> 0046, 0056, 0070; < 0004, 0133	
veraa	iswm	0002	m̄eter	m̄eter	hum	> 0068, 0069; < 0004	
veraa	iswm	0003	vono	home	loc		
veraa	iswm	0004	-ruō	0001 and 0002	hum	> 0001, 0002	
veraa	iswm	0005	dir	they (generic)	hum	> 0084, 0086	
veraa	iswm	0006	vono	village of 0001 (Nos)	loc		
veraa	iswm	0007	vono	village of 0002 (n̄erelan̄tir)	loc		
veraa	iswm	0008	ruwa	a couple	hum	> 0010, 0015; < 0020, 0096, 0138	
veraa	iswm	0010	'ama	father of the baby	hum	< 0008, 0020, 0138	
veraa	iswm	0011	m̄ōgm̄ōglēge	things the father blessed the baby with	abs	> 0012, 0013	
veraa	iswm	0012	man̄ra	money	mss	< 0011	
veraa	iswm	0013	qō	pigs	anm	< 0011	
veraa	iswm	0014	so	name of the baby	abs		
veraa	iswm	0015	vēvē-n	mother of 0001	hum	< 0008, 0020, 0138	
veraa	iswm	0016	dōdōmia	plan of parents for 0001 to be blessed	abs		
veraa	iswm	0017	nim̄ē	house of 0008	loc		
veraa	iswm	0018	ren̄e	women (generic)	hum		
veraa	iswm	0019	sara	village square	loc		
veraa	iswm	0020	dir	they	hum	> 0008, 0010, 0015	
veraa	iswm	0021	'uwō	hill where 0020 stay	loc		
veraa	iswm	0022	Laln̄e'ak	Laln̄e'ak	loc		
veraa	iswm	0024	m̄ērm̄ēre	kids playing on the village square	hum	< 0031	
veraa	iswm	0025	vēvē	mothers of the kids playing on the village square	hum	< 0027, 0031	
veraa	iswm	0026	'ama	fathers of the kids playing on the village square	hum	< 0027, 0031	
veraa	iswm	0027	lu-luwo	adults (mothers and fathers)	hum	> 0025, 0026; < 0031	
veraa	iswm	0028	ren̄e	woman that stays downwards of the hill	hum		
veraa	iswm	0029	bur	lamp downhill	inm		
veraa	iswm	0030	bur	lamps used in village of 0001 (Nos)	inm		
veraa	iswm	0031	-de	our' (adults and their kids)	hum	> 0024, 0025, 0026, 0027	
veraa	iswm	0032	dō	canarium leaves	inm	> 0033	
veraa	iswm	0033	'ir	base of canarium leaf	inm	< 0032	
veraa	iswm	0034	'in̄i	juice to make lamps	mss		
veraa	iswm	0035	'ama	father of 0002	hum	<0037	
veraa	iswm	0036	vēvē	mother of 0002	hum	< 0037	
veraa	iswm	0037	duru	mother and father	hum	> 0035, 0036	
veraa	iswm	0038	nim̄ē	household of 0002	loc		
veraa	iswm	0039	vo-vo'	weaving	abs		
veraa	iswm	0040	bolo	valuable things in terms of money	abs		
veraa	iswm	0041	bolo	other valuable things	abs		
veraa	iswm	0042	lum-lumgav	all the young men	hum	> 0043, 0064, 0065	
veraa	iswm	0043	'aklē	some of the young men	hum	< 0042	
veraa	iswm	0044	vulō	moon	inm		
veraa	iswm	0045	riar	bow and arrow	inm		
veraa	iswm	0046	bini	arm / hand of 0001	bdp	M 0001	
veraa	iswm	0047	bē	river	loc		
veraa	iswm	0048	vu'	tree	inm		
veraa	iswm	0049	Ban̄lav	Ban̄lav	loc		
veraa	iswm	0050	Laln̄ē'ak	Laln̄ē'ak	loc		
veraa	iswm	0051	Qugemel	Qugemel	loc		
veraa	iswm	0052	Mamles	Mamles	loc		
veraa	iswm	0053	Kalon	Kalon	loc		
veraa	iswm	0054	Qesōw	Qesōw	loc		
veraa	iswm	0055	bē	river	loc		
veraa	iswm	0056	'irbē	body of 0001	bdp	< 0001, 0114	
veraa	iswm	0057	mesgi'e	sweat	inm		
veraa	iswm	0058	n̄ērē	shore (of the river?)	loc		
veraa	iswm	0059	ne'	reef	loc		
veraa	iswm	0060	n̄ērē	shore of 0061	loc		
veraa	iswm	0062	ve'	stones on the ground	inm		
veraa	iswm	0063	mē'ēsal	path	loc		
veraa	iswm	0064	'aklē	some of the young men	hum	< 0042	
veraa	iswm	0065	'aklē	some of the young men	hum	< 0042	
veraa	iswm	0066	'uvu	a stone	inm		
veraa	iswm	0067	mē'ēm̄ē	door of 0002	inm		
veraa	iswm	0068	'irbē	body of 0002	bdp	M 0002	
veraa	iswm	0069	nōgō	face of 0002	bdp	M 0002	
veraa	iswm	0070	nōgō-n	face of 0001	bdp	M 0001	
veraa	iswm	0072	kakaka	conversation between 0001 and 0002	abs		
veraa	iswm	0073	dōdōmia	plan of 0064	abs		
veraa	iswm	0074	qiri	today (the day 0001 should be killed)	tme		
veraa	iswm	0075	momse	breath of 0001	bdp		
veraa	iswm	0076	n̄ērē	shore of 0077	loc		
veraa	iswm	0078	qa-qan̄	wall	inm		
veraa	iswm	0079	qoro	hole	inm		
veraa	iswm	0080	ma'avan	morning after 0001's death	tme		
veraa	iswm	0081	nim̄ē	houses in the village of Nos (0006)	inm		
veraa	iswm	0082	kaka	story of 0002, 0008 tell 0001	abs		
veraa	iswm	0083	'ubu-n	grandfather of 0001	hum	> 0089; < 0114, 0133	
veraa	iswm	0084	bini	arms of people	bdp	M 0005	
veraa	iswm	0085	sē	anything / anyone lost	abs		
veraa	iswm	0086	sē	someone coming (?)	abs	> 0088; < 0005	
veraa	iswm	0087	dōdōmia	tradition of handrubbing when someone / sth is lost	abs		
veraa	iswm	0088	bini	hand of 0086	bdp	M 0086	
veraa	iswm	0089	bini	hand of grandfather	bdp	M 0083	
veraa	iswm	0090	n̄ē-n̄ērē-gi	all shores of Vanua Lava	loc		
veraa	iswm	0091	Lates	Lates	loc		
veraa	iswm	0092	Mē'ēsarig	Mē'ēsarig	loc		
veraa	iswm	0094	vu'	spirit in grandfather's hands	anm		
veraa	iswm	0095	sul	everybody	hum	< 0096	
veraa	iswm	0096	gidē	we (the people and 0008)	hum	> 0008, 0095, 0101	
veraa	iswm	0097	gēnē	pig 0096 take	anm		
veraa	iswm	0098	gēnē	shell money 0096 take	inm	< 0099	
veraa	iswm	0099	ZERO	0097 and 0098	inm	> 0097, 0098	
veraa	iswm	0100	Bēgorwa'ag	Bēgorwa'ag	loc		
veraa	iswm	0101	maranag	a chief	hum	< 0096	
veraa	iswm	0102	wisma'	k.o. plant, sign of peace	inm		
veraa	iswm	0103	raga	people of 0093	hum	> 0104	
veraa	iswm	0104	maranaga	chief of 0103	hum	< 0103	
veraa	iswm	0105	mē'ēsala	way to the body of 0001	abs		
veraa	iswm	0106	'ekē	place where 0001 was killed, place of Gek	loc		
veraa	iswm	0107	qōn̄	four nights (time passed with 0001's body in the hole)	tme		
veraa	iswm	0108	du vog	leafs used to wrap 0001	inm		
veraa	iswm	0109	lan̄	flies	anm		
veraa	iswm	0110	woqe'enge	piece of wood to carry 0001	inm		
veraa	iswm	0111	gamal	grandfather's gamal (men's house)	loc		
veraa	iswm	0112	sava	the instructions of the grandfather as to where to put 0001	abs		
veraa	iswm	0113	sē	anybody who comes and disturbs grandfather	hum		
veraa	iswm	0114	kamadu	grandfather and 0001's body	hum	> 0083, 0056	possibly also includes 0001; see connection to 0113
veraa	iswm	0115	qōn̄	four nights (time grandfather will stay in gamal)	tme	> 0123	
veraa	iswm	0116	du m̄ēl	m̄ēl leaf	inm		
veraa	iswm	0117	seg	seg leaf	inm		
veraa	iswm	0118	man-mana	magic power of song and leaves (?)	abs		
veraa	iswm	0119	nes	song grandfather sings that has magic powers	abs		
veraa	iswm	0120	'an̄sar	all the spirits of all the hills of the entire area	anm		
veraa	iswm	0121	n̄ē-n̄ērē	all the hills	loc		
veraa	iswm	0122	es	the life (force) of 0001	abs		
veraa	iswm	0123	qōn̄	the fourth night	tme	< 0115	
veraa	iswm	0124	di	the act of coming alive	abs		
veraa	iswm	0125	revrev	evening	tme		
veraa	iswm	0126	di	morning	tme		
veraa	iswm	0127	gengen	food	mss		
veraa	iswm	0128	qōn̄	fifth night	tme		
veraa	iswm	0129	bē	water	mss		
veraa	iswm	0130	di	the staying in the room	abs		
veraa	iswm	0131	qōn̄	time of 0130 (ten nights)	tme		
veraa	iswm	0132	miē	outside of 0111	loc		
veraa	iswm	0133	duru	grandfather and 0001	hum	> 0083, 0001	see connection to 0114
veraa	iswm	0134	gengen	only roasted food	mss		
veraa	iswm	0135	gargar	strict diet for 0133	abs		
veraa	iswm	0136	qōn̄	time 0001 still stays in gamal (10 nights)	tme		
veraa	iswm	0137	dōdōmia	plan 0001 has to follow when going out	abs		
veraa	iswm	0138	dir	the people who will do a dance for 0001 to follow	hum	> 0008, 0010, 0015, 0148	
veraa	iswm	0139	lak-laka	dance the poeple will do; plan for 0146	abs		depicted reality
veraa	iswm	0140	rōrō	message that 0001 is alive	abs		
veraa	iswm	0141	qōn̄	twelfth day	tme		
veraa	iswm	0142	n̄ērē	point of 0006	loc		
veraa	iswm	0143	Bēgōrwa'ag	Bēgōrwa'ag	loc		
veraa	iswm	0144	lōo	sun	inm		
veraa	iswm	0145	lak-laka	general dancing	abs		
veraa	iswm	0146	lak-laka	actual dance 0138 do; is realisation of 0139	abs		
veraa	iswm	0147	raga	people in general	hum		
veraa	iswm	0148	ruwa	two people	hum	< 0138	
veraa	iswm	0149	'ōsōm̄	ashes	mss		
veraa	iswm	0150	-gi	the realising of 0002 who 0001 is	abs		
veraa	iswm	0151	'ekē	white spot in 0001's face	loc		
veraa	iswm	0152	sē	older men	hum		
veraa	iswm	0153	sara	village square	loc		
veraa	iswm	0154	'e	many years 0004 lived	tme		
veraa	jjq	0001	Qo'	Qo', brother of 0002	hum		
veraa	jjq	0002	'isi	brothers of 0001	hum		
veraa	jjq	0003	dir	Qo' and his brothers	hum	> 0001, 0002	
veraa	jjq	0004	Rev	Rev	loc		
veraa	jjq	0005	nik	you	hum		depicted reality
veraa	jjq	0006	skul	school	inm		
veraa	jjq	0007	so	name	inm		
veraa	jjq	0009	naka	canoes of 0003	inm		
veraa	jjq	0008	wōm̄ōm̄ō'	bush	loc		
veraa	jjq	0010	Serewan	Serewan	loc		
veraa	jjq	0011	mē'ērsa	harbour of 0004	loc		
veraa	jjq	0012	Narwē	Narwē	loc		
veraa	jjq	0013	ge	one of the brothers	hum	< 0002	
veraa	jjq	0015	nak	canoe of 0013	inm		
veraa	jjq	0017	naw	saltwater	inm		
veraa	jjq	0014	ge	another of the brothers	hum	< 0002	
veraa	jjq	0016	ko	down to the sea	inm		
veraa	jjq	0018	naka	canoe	inm		
veraa	jjq	0019	nanara	nanara tree	inm		
veraa	jjq	0020	wōmarawraw	spider	anm		
veraa	jjq	0021	kōlōv	wood chip	inm		
veraa	jjq	0022	'ōnō	location of 0018	loc		
veraa	jjq	0023	menren	piece of wood chip	inm	M 0021	
veraa	jjq	0024	im̄ē	house of 0001	loc		
veraa	jjq	0026	duru	0020 and 0001	hum	> 0020, 0001	
veraa	jjq	0027	qōn̄	night	inm		
veraa	jjq	0028	wēde	rain	inm		
veraa	jjq	0029	gaga	vines	inm		
veraa	jjq	0030	wo'iw'iwēm	connecting woods	inm		
veraa	jjq	0031	sama	outrigger	inm		
veraa	jjq	0032	qaran̄	conjuring hole	loc		
veraa	jjq	0033	n̄ērē	shoreline	loc		
veraa	jjq	0034	'aklē	some of the brothers	hum	< 0002	
veraa	jjq	0035	'aklē	some of the brothers	hum	< 0002	
veraa	jjq	0036	ma'a	garden	loc		
veraa	jjq	0037	n̄ēn̄ērē	store / shore	loc		
veraa	jjq	0038	gunu	wife of 0001	hum		
veraa	jjq	0039	tēktēk	talk of brothers to Qo'	inm		
veraa	jjq	0040	daraga	wild nutmeg trees	inm		
veraa	jjq	0041	daraga	the wildest nutmeg tree	inm		
veraa	jjq	0042	n̄ōl	top of 0041	inm	M 0041	
veraa	jjq	0043	ga	vine to catch birds	inm		
veraa	jjq	0044	nes	song	inm		
veraa	jjq	0045	Lōkōno	Lōkōno	loc		
veraa	jjq	0046	dir	0002 and 0038	hum	> 0002, 0038	
veraa	jjq	0047	Sisiol	Sisiol	loc		
veraa	jjq	0048	so	name	inm		
veraa	jjq	0049	Tatgan	Tatgan	loc		
veraa	jjq	0052	di	the plain	loc		
veraa	jjq	0054	dir	they	hum		
veraa	jjq	0055	mē'ērsa	harbour of 0049	loc		
veraa	jjq	0057	'irbē	body of 0040	bdp	M 0040	
veraa	jjq	0058	bini	hands of 0001	bdp	M 0001	
veraa	jjq	0059	ga	spider web	inm		
veraa	jjq	0060	qe'an	ground	loc		
veraa	jjq	0061	vēvē	mother	hum		
veraa	jjq	0063	dir	they (wife of 0001 and his brothers)	hum	> 0062, 0002, 0001	depicted reality
veraa	jjq	0064	wōwen̄	basket	inm		depicted reality
veraa	jjq	0065	va'al	banana	inm		depicted reality
veraa	jjq	0066	du	0061 and 0001	hum	> 0061, 0001	depicted reality
veraa	jjq	0067	naw	waves	inm		depicted reality
veraa	jjq	0068	so	name of mother	inm		
veraa	jjq	0069	vin	banana skins	inm	M 0065	
veraa	jjq	0070	vin	another piece of banana skin	inm	M 0065	
veraa	jjq	0071	vin	another piece of banana skin	inm	M 0065	
veraa	jjq	0072	mē'ērsa	harbour of 0045	loc	M 0045	
veraa	jjq	0074	dir	0001, 0002, and 0038	hum	> 0001, 0002, 0038	
veraa	jjq	0073	nērē	shoreline	loc		
veraa	jjq	0075	so	name of the place where brothers are trapped	inm		
veraa	jjq	0076	'ekē	place where brothers are trapped	loc		
veraa	jjq	0077	Tumeren	Tumeren, husband of 0078	hum		
veraa	jjq	0078	gunu	wife of Tumeren (0077)	hum		
veraa	jjq	0079	qō	pigs	anm		
veraa	jjq	0080	gamal	men's house	loc		
veraa	jjq	0081	Vunu Lava	Vanua Lava	loc		depicted reality
veraa	jjq	0082	wōlil	albino?	hum		
veraa	jjq	0083	so	name of W.	inm		
veraa	jjq	0085	bo	sleeping thing	inm		depicted reality
veraa	jjq	0086	qan̄ris	stone oven	loc		
veraa	jjq	0087	gamal	other men's house	loc		
veraa	jjq	0088	tēktēk	talking of Qo'	inm		
veraa	jjq	0089	tēktēk	talking of Qo'	inm		
veraa	jjq	0090	woruqruqō	struts of the roofing	loc		
veraa	jjq	0091	wio	bamboo	inm		
veraa	jjq	0092	lōlō	inside	loc		
veraa	jjq	0093	lōlō	inside the house	loc		
veraa	jjq	0094	qōn̄	two nights	inm		
veraa	jjq	0095	qōn̄	the third day	inm		
veraa	jjq	0096	dōdōmia	Qo's plan	inm		
veraa	jjq	0097	wōqa'ag	post	loc		
veraa	jjq	0098	dōdōmia	thoughts of the devil	inm		
veraa	jjq	0099	wō'il	tree	loc		
veraa	jjq	0100	qē	end of the house	loc		
veraa	jjq	0101	woqe'enge	two trees Qo' plants at the shore	inm		
veraa	jjq	0102	varvara	a varvara tree	inm	< 0101	
veraa	jjq	0103	ner	seaoak	inm	< 0101	
veraa	jjq	0104	m̄ōm̄ōglēge	Tomeren's things	inm		
veraa	jjq	0105	'ibiē	platter	inm		
veraa	jjq	0106	qō	a pig	anm		
veraa	jjq	0107	'ibiē	another platter	inm		
veraa	jjq	0108	qēqē	last fight	inm		
veraa	jjq	0109	tēktēk	speaking of 0077	inm		
veraa	jjq	0110	qan̄	side of the seaoak	inm	M 0103	
veraa	jjq	0111	magala	ants	anm		
veraa	jjq	0112	qe'an	ground	loc		
veraa	jjq	0113	magala	fire ants	anm		
veraa	jjq	0114	'isi	first brothers	hum	< 0002	
veraa	jjq	0115	qe'an	ground	inm		
veraa	jjq	0116	n̄ōl	top of the seaoak	inm	M 0103	
veraa	jjq	0025	qēsēkēr	club	inm		
veraa	jjq	0117	gidē	we	hum	> 0077, 0074	
veraa	jjq	0118	duru	0001 and 0077	hum	> 0001, 0077	
veraa	jjq	0119	-maduō	0001 and 0038	hum	> 0001, 0038	
veraa	mvbw	0001	ruwa	a couple	hum	> 0002, 0003	
veraa	mvbw	0002	ren̄e	the woman	hum	< 0001, 0032, 0035	
veraa	mvbw	0003	'am̄an	the man	hum	< 0001, 0014	
veraa	mvbw	0004	vul	the ninth month	tme		
veraa	mvbw	0005	tētē	infant the woman gives birth to (Wedin̄gōr)	hum	< 0008, 0014, 0015, 0032	
veraa	mvbw	0006	'e	two years	tme		
veraa	mvbw	0007	ni'i	second child to be born (Bōar)	hum	< 0008, 0014, 0015, 0032	
veraa	mvbw	0008	duruō	the two brothers	hum	> 0007, 0005; < 0014, 0015, 0032	
veraa	mvbw	0009	so	name of 0005 (Wedin̄gōr)	abs	< 0031	
veraa	mvbw	0010	so	name of 0007 (Bōar)	abs	< 0031	
veraa	mvbw	0011	ren̄e	new good woman 0002 believes could come	hum		
veraa	mvbw	0012	tēktēk	the speech of 0002	abs		
veraa	mvbw	0013	ren̄e	the new woman 0003 marries	hum	> 0041, 0042, 0045, 0047, 0048; < 0014, 0015	
veraa	mvbw	0014	dirē	the new woman, the father and the two boys	hum	> 0013, 0003, 0005, 0007, 0008	
veraa	mvbw	0015	dir'ōl	the new woman and the two brothers	hum	> 0013, 0005, 0007, 0008	
veraa	mvbw	0016	gamal	nagamal	loc		
veraa	mvbw	0017	'ēqē'	taro garden	loc		
veraa	mvbw	0018	gengen	food the new woman makes for the two brothers	mss		
veraa	mvbw	0019	'i-'in̄i	juices the new woman smears on brothers	mss		
veraa	mvbw	0020	milin̄sal	hunger	abs		
veraa	mvbw	0021	'uvu	tree in the bush the two brothers reach	loc		
veraa	mvbw	0022	wēwē	fruit in the tree	inm		
veraa	mvbw	0023	qe'an	ground under the tree	loc		
veraa	mvbw	0024	nes	song the firstborn wants to sing from the tree to call his mother	abs		
veraa	mvbw	0025	lan̄	wind	inm		
veraa	mvbw	0026	Wērēsurō	Wērēsurō	loc		
veraa	mvbw	0027	vuvulu	dead friends of 0002	anm	< 0035	
veraa	mvbw	0028	men	birds	anm		
veraa	mvbw	0029	neln̄o	voice of the birds	inm		
veraa	mvbw	0030	neln̄o-n	voice of 0005	inm		
veraa	mvbw	0031	so	names of 0005 and 0007	abs	> 0009, 0010	
veraa	mvbw	0032	gidē	we (the mother and her two boys)	hum	> 0002, 0005, 0007, 0008	
veraa	mvbw	0033	gengen	food 0002 gives to 0008	mss		
veraa	mvbw	0034	bē	water 0002 gives to 0008	mss		
veraa	mvbw	0035	kamak	we (the mother and her dead friends)	hum	> 0002, 0027, 0039	
veraa	mvbw	0036	din	room of 0008	loc		
veraa	mvbw	0037	sava	something that could happen at night according to 0002	abs		
veraa	mvbw	0038	din	room of new mother and father	loc		
veraa	mvbw	0039	vō-wal	one spirit of the dead (after another)	anm	< 0035	
veraa	mvbw	0040	mē'ēm̄ē	door of 0038	loc		
veraa	mvbw	0041	'irbē	body of 0013	bdp	M 0013	
veraa	mvbw	0042	dara	blood of 0013	bdp	M 0013	
veraa	mvbw	0043	nim̄	house	loc		
veraa	mvbw	0044	mē'ēm̄ē	door of the house	loc		
veraa	mvbw	0045	qi'i	head of 0013	bdp	> 0047, 0048; M 0013	
veraa	mvbw	0046	m̄ōm̄ōlēge	everything happening at night	abs		
veraa	mvbw	0047	vili-ge	hair of 0013	bdp	M 0013, 0045	
veraa	mvbw	0048	vin'i-ge	skin of 0013	bdp	M 0013, 0045	
veraa	mvbw	0049	gunu	new third spouse 0003 is not allowed to take	hum		
veraa	pala	0001	ruwa	a married couple	hum		
veraa	pala	0002	ren̄e	woman	hum	< 0001	
veraa	pala	0003	ni'i	child of 0001	hum		
veraa	pala	0004	ni'i	child of 0001	hum		
veraa	pala	0005	zero	the two children	hum	> 0003, 0004	
veraa	pala	0006	maru	uncle of 0005	hum		
veraa	pala	0007	ni'i	child of uncle	hum		depicted reality
veraa	pala	0008	'ama'	devil	hum		depicted reality
veraa	pala	0009	they	unclear	hum		
veraa	pala	0010	lavet	feast	inm		
veraa	pala	0011	'ama	father of 0003, 0004, 0005	hum	< 0001	
veraa	pala	0012	vunu	village	loc		depicted reality
veraa	pala	0013	tēktēk	talk of uncle	inm		depicted reality
veraa	pala	0014	lak-laka	dances	inm		
veraa	pala	0015	wōm̄ōm̄o	bush	loc		
veraa	pala	0016	lumgav	young man	hum		
veraa	pala	0017	vava viē	underneath a taro tree	loc		
veraa	pala	0018	ge	one	hum		
veraa	pala	0019	ge	one	hum		
veraa	pala	0020	lak-laka	dance	inm		
veraa	pala	0021	vono	home	loc		depicted reality
veraa	pala	0022	dōl	the three of them (0016, 0003, 0004)	hum		depicted reality
veraa	pala	0023	m̄ōglēge	stuff of 0003 and 0004	inm		
veraa	pala	0024	lo	seaside	loc		
veraa	pala	0025	nak	canoe	inm		
veraa	pala	0026	kumruō	the two of them (0016, 0003)	hum		depicted reality
veraa	pala	0027	qi'i	bow of the canoe	loc		
veraa	pala	0028	vene	middle of the canoe	loc		
veraa	pala	0029	n̄ērsi-gi	point	loc		
veraa	pala	0030	n̄ērsi-gi	ten points	loc		
veraa	pala	0031	kolo	back of the devil	bdp	M 0016	depicted reality
veraa	pala	0032	lie	cave	loc		
veraa	pala	0033	lie	another cave	loc		
veraa	pala	0034	lie	cave	loc		
veraa	pala	0035	san̄wul	the tenth cave	loc		
veraa	pala	0036	'ōnō	sleeping place	loc		
veraa	pala	0037	dōdōmia	thought	inm		
veraa	pala	0038	deln̄o	ears of the devil	bdp	M 0016, 0008	
veraa	pala	0039	m̄ōglēge	things of the sisters	inm		depicted reality
veraa	pala	0040	m̄ōglēge	stuff of one of the sisters	inm		
veraa	pala	0041	lie	cave	inm		
veraa	pala	0042	'uwō	horn	inm		
veraa	pala	0043	dudu	panundas leaves	inm		
veraa	pala	0044	n̄ērsi-gi	point	loc		
veraa	pala	0045	rer	current	inm		
veraa	pala	0046	dudu	one of the panundas leaves	inm	< 0043	
veraa	pala	0047	'an̄do-gi	throat of the devil	bdp	M 0016, 0008	
veraa	pala	0048	n̄ērsi-gi	point	loc		
veraa	pala	0049	dudu	leaf	inm	< 0043	
veraa	pala	0050	dudu	leaf	inm	< 0043	
veraa	pala	0051	n̄ērsi-gi	points	loc		
veraa	pala	0052	qēqē	last leaf	inm	< 0043	
veraa	pala	0053	n̄ērē'iē	shore	loc		
veraa	pala	0054	nim̄ē	house of 0001	loc		
veraa	pala	0055	mē'ēm̄ē	door of the house	loc	< 0054	
